area_type_Super built-up  Area,area_type_Plot  Area,area_type_Built-up  Area,area_type_Carpet  Area,availability,location_0,location_1,location_2,location_3,location_4,location_5,location_6,location_7,location_8,location_9,location_10,location_11,size,total_sqft,bath,balcony,price
1.0,0.0,0.0,0.0,6,0,0,0,0,1,1,1,0,1,0,0,0,3,1660.0,3.0,2.0,128.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,0,7,2456.0,7.0,2.0,85.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,1,2,650.0,2.0,2.0,45.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,1,0,0,1,0,5,4000.0,5.0,2.0,425.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,2475.0,4.0,3.0,340.0
1.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,1,1,0,1,3,1495.0,3.0,2.0,90.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,0,2,1080.0,2.0,1.0,48.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1521.0,2.0,2.0,57.5
0.0,0.0,1.0,0.0,0,0,0,1,1,1,0,0,1,1,0,1,1,2,1053.0,2.0,0.0,51.0
1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,1,0,0,3,2406.0,5.0,2.0,289.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,800.0,5.0,3.0,115.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1050.0,2.0,1.0,42.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1430.0,2.0,2.0,51.48
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,3,2400.0,3.0,2.0,12.0
1.0,0.0,0.0,0.0,4,0,0,1,1,0,0,1,1,0,1,0,1,3,1250.0,3.0,2.0,39.0
0.0,1.0,0.0,0.0,0,0,1,0,0,1,1,0,1,1,1,1,1,4,1200.0,2.0,1.0,75.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,840.0,1.0,1.0,150.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1000.0,2.0,2.0,39.5
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,3,1630.0,3.0,3.0,68.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,985.0,2.0,1.0,40.5
1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,1200.0,2.0,2.0,70.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,3,1650.0,3.0,3.0,100.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,0,3,1670.0,3.0,2.0,59.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,1,1,0,5,1200.0,5.0,2.0,205.0
0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,4,1240.0,4.0,0.0,110.0
0.0,0.0,1.0,0.0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,1000.0,2.0,2.0,60.0
1.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1,0,0,1,0,2,830.0,2.0,2.0,26.0
0.0,1.0,0.0,0.0,7,0,0,0,0,0,0,0,1,1,0,1,0,3,1200.0,3.0,1.0,56.1
0.0,1.0,0.0,0.0,0,0,0,0,1,0,1,1,0,1,0,0,1,5,9600.0,7.0,2.0,2736.0
1.0,0.0,0.0,0.0,8,0,0,0,0,0,0,1,0,1,1,0,0,4,2500.0,6.0,0.0,122.5
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1140.0,2.0,2.0,43.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1,3,1635.0,3.0,3.0,85.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1120.0,2.0,1.0,70.0
0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,0,1,0,6,2750.0,6.0,3.0,200.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,3,1760.0,3.0,2.0,185.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,1,0,3,2137.0,3.0,2.0,110.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,973.0,2.0,1.0,50.74
1.0,0.0,0.0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,3,1724.0,3.0,1.0,146.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,1020.0,2.0,2.0,40.79
0.0,1.0,0.0,0.0,0,0,1,0,0,1,1,1,0,0,0,0,1,4,1200.0,4.0,3.0,375.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,750.0,1.0,1.0,35.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,883.0,2.0,1.0,49.0
0.0,0.0,1.0,0.0,0,0,1,0,0,1,1,1,0,0,0,1,0,2,660.0,2.0,0.0,76.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,2787.0,5.0,2.0,220.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,1470.0,2.0,3.0,60.0
1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,1,1,1,1,1,2,891.0,2.0,1.0,24.95
0.0,0.0,1.0,0.0,0,0,0,0,1,1,1,0,1,1,0,0,0,2,1275.0,2.0,1.0,76.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1787.0,3.0,2.0,120.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,0,5,1730.0,5.0,2.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1320.0,2.0,2.0,110.0
1.0,0.0,0.0,0.0,8,0,0,0,0,0,1,0,0,1,0,0,0,3,1692.0,3.0,3.0,108.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,3,1400.0,3.0,2.0,69.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1115.0,2.0,1.0,50.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1370.0,2.0,2.0,56.0
1.0,0.0,0.0,0.0,2,0,0,0,1,1,1,1,1,1,1,0,1,3,1602.0,3.0,2.0,56.0
0.0,0.0,1.0,0.0,12,0,0,0,0,1,1,0,1,1,0,1,1,1,793.0,1.0,1.0,40.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,675.0,1.0,1.0,35.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3250.0,4.0,2.0,136.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1050.0,2.0,3.0,43.0
0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,1,2,1035.0,2.0,1.0,42.5
1.0,0.0,0.0,0.0,2,0,0,0,0,0,0,1,0,0,0,1,1,3,1200.0,2.0,2.0,44.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1800.0,3.0,2.0,128.0
0.0,0.0,1.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,3,1625.0,3.0,2.0,70.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,1,1,1,2,1032.0,2.0,1.0,31.99
1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,1,1,0,3,1496.0,2.0,1.0,71.81
1.0,0.0,0.0,0.0,5,0,0,1,1,1,1,1,1,0,0,0,1,2,1100.0,2.0,2.0,38.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1500.0,3.0,2.0,50.0
0.0,0.0,1.0,0.0,12,0,0,0,0,0,0,0,0,0,0,0,1,2,1125.0,2.0,1.0,32.63
1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,1,1,1,0,1,3,1555.0,3.0,3.0,73.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,2,1025.0,2.0,1.0,42.0
1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1482.0,2.0,1.0,83.73
1.0,0.0,0.0,0.0,0,0,1,0,0,1,1,1,0,0,0,1,1,3,1630.0,2.0,2.0,130.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,900.0,2.0,1.0,44.5
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,1355.0,2.0,3.0,75.0
0.0,1.0,0.0,0.0,5,0,0,1,0,0,1,0,1,0,1,0,1,4,2360.0,4.0,2.0,601.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1200.0,2.0,2.0,45.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1563.0,3.0,2.0,63.0
0.0,1.0,0.0,0.0,0,0,1,0,0,1,1,1,0,0,1,0,0,4,1344.0,4.0,1.0,84.0
1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,1,1,1,1,3,3000.0,3.0,2.0,400.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,812.0,2.0,1.0,42.0
0.0,0.0,1.0,0.0,4,0,0,0,0,1,1,0,0,0,1,0,0,2,1200.0,2.0,1.0,70.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,3175.0,4.0,1.0,156.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1360.0,2.0,1.0,101.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,1835.0,3.0,3.0,88.0
0.0,0.0,1.0,0.0,0,0,0,0,1,0,1,1,0,0,1,1,1,3,1756.0,3.0,2.0,110.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,1296.0,2.0,2.0,51.83
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1300.0,2.0,1.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,1141.0,2.0,1.0,50.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,1,1,0,1,0,3,1270.0,2.0,2.0,50.79
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1210.0,2.0,1.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1310.0,2.0,2.0,67.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,0,5,1356.0,5.0,2.0,139.0
1.0,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0,0,1,1,1,3,1187.0,2.0,0.0,55.195
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,3,1745.0,3.0,2.0,140.0
0.0,1.0,0.0,0.0,8,0,0,0,0,0,0,1,0,0,1,1,1,5,1200.0,5.0,1.0,125.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1050.0,2.0,2.0,37.0
0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,1,1,4,2400.0,4.0,3.0,500.0
1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,1140.0,2.0,1.0,34.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1210.0,2.0,2.0,54.0
1.0,0.0,0.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,1,3,2035.0,3.0,2.0,142.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,633.0,1.0,1.0,17.09
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,485.0,1.0,1.0,19.5
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1112.0,2.0,2.0,40.0
0.0,1.0,0.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,2,1200.0,2.0,0.0,82.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,2275.0,4.0,2.0,187.0
1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,1,0,1,0,0,3,1419.0,3.0,2.0,85.0
1.0,0.0,0.0,0.0,4,0,1,0,0,0,1,0,0,0,1,1,1,2,1195.0,2.0,2.0,42.4
0.0,0.0,1.0,0.0,0,0,1,0,0,1,1,1,0,0,1,0,1,3,2020.0,3.0,3.0,270.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1047.0,2.0,2.0,91.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1884.0,4.0,2.0,117.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,3,1200.0,3.0,2.0,149.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,905.0,2.0,1.0,58.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,1,3,1500.0,2.0,1.0,108.0
0.0,0.0,1.0,0.0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,850.0,1.0,0.0,50.0
0.0,0.0,1.0,0.0,8,0,0,0,0,0,1,0,1,1,1,0,1,2,1125.0,2.0,1.0,32.49
0.0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,1165.0,2.0,2.0,59.8
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,0,2,933.0,2.0,0.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,3,1305.0,2.0,1.0,77.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,2,1125.0,2.0,1.0,65.0
1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,865.0,2.0,2.0,33.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1245.0,3.0,3.0,66.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,8840.0,2.0,3.0,300.0
1.0,0.0,0.0,0.0,0,0,1,0,0,1,1,1,0,0,1,1,1,3,1145.0,2.0,2.0,60.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,1,0,0,1,0,3,2000.0,3.0,1.0,90.0
1.0,0.0,0.0,0.0,3,0,0,0,0,0,1,1,0,1,0,1,0,1,625.0,1.0,1.0,43.68
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1724.0,3.0,2.0,128.0
0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,400.0,1.0,1.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1270.0,2.0,1.0,54.0
1.0,0.0,0.0,0.0,4,0,0,1,1,0,0,0,0,0,0,1,1,3,1250.0,3.0,2.0,39.5
1.0,0.0,0.0,0.0,12,0,0,0,0,1,0,1,0,1,1,0,0,3,1485.0,3.0,2.0,72.0
1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,823.0,2.0,1.0,80.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,990.0,2.0,2.0,50.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,1,3,1200.0,2.0,0.0,66.0
1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,1,2,1185.0,2.0,2.0,59.0
1.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,1,1,0,2,1140.0,2.0,1.0,78.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1950.0,4.0,2.0,120.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,1756.0,3.0,2.0,125.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,1,4,2600.0,4.0,2.0,300.0
1.0,0.0,0.0,0.0,9,0,0,0,0,0,1,0,0,1,0,0,1,1,520.0,1.0,1.0,14.04
0.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,1025.0,2.0,1.0,48.0
0.0,0.0,1.0,0.0,6,0,0,0,0,0,0,0,0,0,1,1,0,2,1216.0,2.0,1.0,72.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1026.0,2.0,2.0,60.8
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,3335.0,4.0,3.0,300.0
0.0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,2700.0,4.0,2.0,125.0
1.0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,1,0,1,0,0,3,1411.0,2.0,2.0,60.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1320.0,2.0,1.0,39.6
0.0,0.0,1.0,0.0,0,0,0,0,1,1,1,1,0,1,1,0,1,2,1320.0,2.0,0.0,50.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,615.0,4.0,2.0,110.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,1,3,1804.0,3.0,2.0,155.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1140.0,2.0,2.0,46.0
0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0,0,0,1,1,4,1200.0,4.0,1.0,105.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,2375.0,4.0,2.0,189.0
0.0,1.0,0.0,0.0,0,0,0,1,1,1,1,0,0,0,1,1,0,3,1750.0,3.0,2.0,120.0
0.0,1.0,0.0,0.0,0,0,0,1,0,1,1,1,0,1,0,0,0,9,960.0,5.0,2.0,130.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,1,2,1152.0,2.0,2.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,965.0,2.0,1.0,54.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1684.0,3.0,1.0,120.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,3,1672.0,3.0,2.0,86.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1075.0,2.0,2.0,60.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1500.0,5.0,2.0,95.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1464.0,3.0,2.0,56.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,1,0,0,2,1420.0,2.0,1.0,99.26
1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,750.0,2.0,0.0,40.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1169.0,2.0,2.0,64.08
1.0,0.0,0.0,0.0,7,0,0,0,0,0,0,1,0,1,1,0,1,3,1290.0,2.0,1.0,62.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1160.0,2.0,2.0,40.6
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,7,2800.0,5.0,3.0,95.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1500.0,3.0,2.0,70.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1850.0,3.0,1.0,180.0
1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,3,1300.0,3.0,2.0,46.0
1.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,1,3,1310.0,2.0,1.0,37.84
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,2750.0,5.0,2.0,550.0
1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,1,1,0,1,1,3,2150.0,3.0,0.0,170.0
0.0,0.0,1.0,0.0,0,0,0,0,1,1,1,0,0,0,1,1,0,6,5100.0,5.0,3.0,300.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,1,1,0,3,1300.0,2.0,3.0,69.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,1875.0,2.0,1.0,110.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1260.0,2.0,1.0,82.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2500.0,4.0,3.0,100.0
1.0,0.0,0.0,0.0,6,0,0,0,0,0,0,1,0,1,1,0,0,2,1241.0,2.0,1.0,64.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1025.0,2.0,2.0,45.5
0.0,1.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,1500.0,1.0,0.0,218.0
0.0,0.0,1.0,0.0,6,0,0,0,0,0,0,0,1,1,0,0,1,2,1070.0,2.0,1.0,60.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,815.0,2.0,1.0,40.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,2000.0,3.0,3.0,105.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1400.0,2.0,1.0,190.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1740.0,4.0,3.0,175.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,5667.5,5.0,0.0,300.0
0.0,0.0,1.0,0.0,4,0,0,0,0,0,0,1,0,0,0,1,1,2,1216.0,2.0,2.0,70.0
1.0,0.0,0.0,0.0,0,0,1,0,0,1,1,1,0,1,0,0,0,3,2200.0,2.0,1.0,190.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,4,3500.0,5.0,2.0,450.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,6,970.0,6.0,3.0,105.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,0,7,3150.0,7.0,3.0,375.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1200.0,2.0,0.0,62.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1026.0,2.0,1.0,50.18
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,450.0,1.0,1.0,20.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1205.0,2.0,1.0,45.79
1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,1368.0,2.0,3.0,87.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,420.0,1.0,1.0,12.5
0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,1,1,1,0,0,0,2,1270.0,2.0,2.0,42.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,1,0,1,0,2,614.0,1.0,1.0,28.0
0.0,1.0,0.0,0.0,5,0,0,0,1,0,0,1,0,1,1,0,0,2,1050.0,2.0,0.0,58.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1408.0,2.0,2.0,58.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,3,1223.0,2.0,2.0,42.81
0.0,0.0,1.0,0.0,0,0,0,1,1,1,0,0,0,1,0,1,0,3,1507.0,3.0,1.0,80.0
1.0,0.0,0.0,0.0,0,0,1,0,0,1,1,1,0,1,0,0,1,2,1160.0,2.0,2.0,57.0
0.0,1.0,0.0,0.0,0,0,0,1,1,0,1,0,1,0,1,1,1,3,1200.0,3.0,1.0,70.0
0.0,0.0,1.0,0.0,0,0,0,0,1,1,1,0,1,1,0,1,0,2,960.0,2.0,3.0,50.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,2,1021.0,2.0,2.0,46.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,2162.03,4.0,2.0,129.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,1065.0,2.0,1.0,36.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,400.0,1.0,1.0,10.25
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,3,1465.0,2.0,1.0,75.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,1,1,0,2,900.0,2.0,1.0,41.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1800.0,3.0,2.0,95.0
1.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0,2,1175.0,2.0,2.0,83.0
1.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,3,6729.0,4.0,2.0,900.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,0,4,1500.0,4.0,1.0,360.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1050.0,2.0,0.0,59.0
0.0,0.0,1.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,1,3,1400.0,2.0,2.0,40.43
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,1,0,0,1,3,1650.0,3.0,1.0,150.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1827.0,3.0,2.0,97.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1930.0,4.0,2.0,122.0
1.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,883.0,2.0,1.0,37.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,550.0,1.0,1.0,16.75
0.0,0.0,1.0,0.0,12,0,0,0,0,0,0,0,1,1,0,0,1,3,1400.0,2.0,1.0,40.44
0.0,1.0,0.0,0.0,8,0,0,0,0,1,0,1,0,1,1,1,1,4,1350.0,4.0,1.0,310.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,1290.0,2.0,3.0,38.69
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1021.0,3.0,2.0,59.0
